Year,T
2011,26.94
2011,27.74
2011,28.63
2011,29.75
2011,30.53
2011,31.14
2011,30.85
2011,30.51
2011,31.31
2011,31.33
2011,31.83
2011,31.78
2011,31.44
2011,31.29
2011,30.73
2011,30.82
2011,31.83
2011,30.53
2011,30.42
2011,30.8
2011,31.65
2011,31.95
2011,32.02
2011,31.37
2011,30.47
2011,31.07
2011,31.7
2011,29.06
2011,29.99
2011,30.66
2011,30.91
2011,30.08
2011,30.92
2011,29.88
2011,31.35
2011,31.23
2011,30.52
2011,28.37
2011,30.25
2011,30.86
2011,31.97
2011,32.74
2011,32.74
2011,32.63
2011,32.62
2011,32.54
2011,32.66
2011,32.58
2011,32.61
2011,32.68
2011,33.14
2011,33.08
2011,32.72
2011,32.19
2011,32.38
2011,31.96
2011,32.79
2011,33.52
2011,34.03
2011,33.36
2011,32.81
2011,33.27
2011,33.36
2011,32.57
2011,29.89
2011,31.1
2011,33.16
2011,33.41
2011,33.44
2011,32.64
2011,31.76
2011,32.36
2011,32
2011,29.56
2011,29.74
2011,27.75
2011,24.34
2011,24.59
2011,25.13
2011,26.54
2011,27.81
2011,29.52
2011,30.7
2011,31.37
2011,30.98
2011,30.3
2011,27.84
2011,28.13
2011,25.96
2011,26.19
2011,26.1
2011,27.08
2011,27.31
2011,24.77
2011,25.15
2011,28.68
2011,29.25
2011,28.98
2011,29.07
2011,28.04
2011,26.27
2011,22.17
2011,20.73
2011,20.77
2011,21.62
2011,22.8
2011,25.46
2011,26.79
2011,25.8
2011,22.84
2011,23.76
2011,24.18
2011,24.04
2011,22.84
2011,21.02
2011,22.42
2011,22.82
2011,24.21
2011,18.25
2011,14.98
2011,16.22
2011,21.58
2011,22.47
2011,23.69
2011,23.77
2011,23.98
2011,24.37
2011,22.39
2011,13.99
2011,13.42
2011,15.27
2011,16.64
2011,18.25
2011,21.89
2011,11.79
2011,11.69
2011,15.41
2011,22.22
2011,22.61
2011,22.89
2011,14
2011,11.76
2011,12.91
2011,18.31
2011,22.71
2011,23.2
2011,22.51
2011,20.41
2011,13.62
2011,13.44
2011,22.27
2011,24.22
2011,23.44
2011,18.43
2011,14.2
2011,13.29
2011,17.98
2011,16.79
2011,8.17
2011,6.52
2011,9.6
2011,9.78
2011,14.25
2011,15.76
2011,19.23
2011,17.09
2011,9.1
2011,4.71
2011,2.2
2011,4.98
2011,9.63
2011,8.97
2011,8
2011,10.28
2011,15.66
2011,19.17
2011,19.77
2011,13.84
2011,11.03
2011,11.06
2011,16.73
2011,13.52
2011,10
2011,12.53
2011,9.28
2011,7.67
2011,7.3
2011,7.62
2011,6.81
2011,8.66
2011,10.23
2011,12.51
2011,17.12
2012,11.76
2012,6.79
2012,5.06
2012,12.99
2012,15.24
2012,16.52
2012,16.88
2012,17.66
2012,18.1
2012,9.07
2012,10.5
2012,4.61
2012,4.64
2012,6.43
2012,11.21
2012,18.56
2012,17.47
2012,8.91
2012,14.76
2012,19.26
2012,16.07
2012,18.38
2012,13.11
2012,14.95
2012,18.02
2012,10.48
2012,11.13
2012,10.24
2012,8.33
2012,12.6
2012,17.66
2012,19.88
2012,19.06
2012,20.25
2012,15.18
2012,7.85
2012,8.63
2012,11.69
2012,10.33
2012,9.52
2012,10.83
2012,5.96
2012,4.48
2012,11.45
2012,13.97
2012,18.16
2012,13.7
2012,14.23
2012,14.24
2012,11.56
2012,13.7
2012,16.39
2012,18.53
2012,19.65
2012,12.07
2012,8.37
2012,11.91
2012,15.49
2012,19.89
2012,21.85
2012,20.93
2012,21.19
2012,12.77
2012,12.43
2012,14.11
2012,16.42
2012,20
2012,21.88
2012,11.87
2012,12.18
2012,17.6
2012,18.93
2012,20.64
2012,21.33
2012,21.52
2012,21.44
2012,21.49
2012,22.17
2012,22.74
2012,17.73
2012,15.88
2012,17.68
2012,18.41
2012,20.29
2012,21.22
2012,20.36
2012,19.74
2012,20.23
2012,20.27
2012,21.61
2012,22.11
2012,21.86
2012,21.88
2012,23.11
2012,23.26
2012,21.19
2012,20.75
2012,21.27
2012,21.52
2012,21.43
2012,21.61
2012,21.79
2012,21.49
2012,22.73
2012,24.06
2012,24.54
2012,17.89
2012,19.16
2012,18.79
2012,19.26
2012,18.87
2012,15.26
2012,18.41
2012,17.43
2012,19.29
2012,21.7
2012,23.06
2012,23.45
2012,23.85
2012,24.76
2012,24.18
2012,24.48
2012,25.23
2012,24.95
2012,25.45
2012,26.07
2012,25.4
2012,25.84
2012,23.39
2012,24.27
2012,23.02
2012,23.37
2012,22.7
2012,21.8
2012,23.44
2012,19.77
2012,22.36
2012,23.86
2012,23.6
2012,23.93
2012,24.8
2012,26.26
2012,26.54
2012,25.58
2012,27.15
2012,27.79
2012,27.17
2012,27.09
2012,27.4
2012,28.33
2012,28.26
2012,28.22
2012,27.35
2012,27.84
2012,27.98
2012,29.26
2012,29.29
2012,29.24
2012,27.11
2012,25.54
2012,26.39
2012,28.11
2012,29.38
2012,28.32
2012,28.14
2012,28.55
2012,28.48
2012,27.09
2012,28.08
2012,26.45
2012,26.43
2012,26.73
2012,26.81
2012,28.62
2012,29.3
2012,30.69
2012,31.59
2012,32.35
2012,31.59
2012,30.81
2012,29.3
2012,26.51
2012,26.74
2012,27.25
2012,27.09
2012,28.7
2012,29.05
2012,29.48
2012,27.65
2012,26.78
2012,26.51
2012,24.88
2012,24.88
2012,24.95
2012,26.16
2012,26.58
2012,26.4
2012,26.65
2012,26.77
2012,27.67
2012,27.84
2012,28.03
2012,27.54
2012,26.56
2012,26.91
2012,27.42
2012,27.63
2012,27.86
2012,27.74
2012,28.04
2012,28.65
2012,28.61
2012,29.2
2012,29.13
2012,29.15
2012,29.39
2012,28.58
2012,27.98
2012,27.83
2012,29.19
2012,29.29
2012,29.49
2012,29.82
2012,30.2
2012,29.8
2012,30.14
2012,30.49
2012,29.87
2012,30.13
2012,30.11
2012,28.32
2012,26.88
2012,28.19
2012,27.3
2012,27.37
2012,27.48
2012,27.64
2012,27.82
2012,27.91
2012,28.78
2012,30.22
2012,30.05
2012,30.1
2012,29.95
2012,27.86
2012,29.58
2012,29.69
2012,29.56
2012,29.58
2012,29.69
2012,29.96
2012,27.86
2012,25.1
2012,25.14
2012,25.81
2012,27.88
2012,25.71
2012,25.87
2012,25.8
2012,24.29
2012,23.76
2012,24.5
2012,23.61
2012,23.23
2012,24.2
2012,26.38
2012,26.92
2012,26.49
2012,26.91
2012,27.56
2012,27.25
2012,25.97
2012,24.83
2012,21.3
2012,20.26
2012,20.83
2012,21.93
2012,24.36
2012,24.94
2012,23.52
2012,16.15
2012,16.41
2012,21.14
2012,25.36
2012,25.31
2012,25.93
2012,25.8
2012,25.8
2012,21.28
2012,19.59
2012,24.43
2012,21.37
2012,19.73
2012,21.67
2012,25.5
2012,25.24
2012,24.26
2012,24.76
2012,26.06
2012,15.8
2012,12.18
2012,11.56
2012,12.9
2012,15.05
2012,20.24
2012,21.57
2012,22.32
2012,21.27
2012,21.93
2012,21.29
2012,16.98
2012,18.33
2012,19.06
2012,21.11
2012,21.83
2012,22.75
2012,13.1
2012,9.72
2012,11.62
2012,11.09
2012,11.06
2012,11.84
2012,12.78
2012,15.32
2012,18.48
2012,18.92
2012,17.88
2012,17.59
2012,12.15
2012,14.92
2012,20.68
2012,12.54
2012,11.23
2012,12.7
2012,18.64
2012,21.35
2012,21.09
2012,21.72
2012,20.71
2012,15.93
2012,16.61
2012,19.04
2012,21.07
2012,21.14
2012,8.45
2012,5.13
2012,6.63
2012,8.02
2012,14.65
2012,21.43
2012,19.68
2012,14.32
2012,14.72
2012,21.14
2012,10.16
2012,6.65
2012,11.4
2012,18.03
2012,16.68
2012,14.88
2012,2.47
2012,6.76
2012,10.76
2012,3.48
2012,4.78
2012,14.32
2013,10.9
2013,4.65
2013,5.67
2013,6.14
2013,6.56
2013,6.89
2013,7.05
2013,13.74
2013,17.15
2013,13.53
2013,13.71
2013,20.52
2013,7.85
2013,5.03
2013,3.34
2013,3.31
2013,5.6
2013,7.46
2013,9.75
2013,12.43
2013,13.78
2013,12.91
2013,14.41
2013,17.64
2013,17.24
2013,17.99
2013,18.29
2013,20.84
2013,21.22
2013,10.14
2013,9.47
2013,11.68
2013,14.95
2013,13.33
2013,15.51
2013,18.44
2013,16.81
2013,17.08
2013,14.12
2013,15.13
2013,17.66
2013,12.73
2013,13.61
2013,9.26
2013,10.01
2013,11
2013,8.32
2013,11.69
2013,17.55
2013,12.22
2013,13.17
2013,18.87
2013,11.92
2013,11.98
2013,13.38
2013,15.07
2013,10.34
2013,11.5
2013,7.72
2013,8.76
2013,6.22
2013,10.86
2013,17.18
2013,13.68
2013,10.22
2013,12.31
2013,15.59
2013,18.98
2013,15.71
2013,9.76
2013,12.67
2013,13.9
2013,15.08
2013,16.81
2013,18.96
2013,20.95
2013,22.69
2013,19.76
2013,16.93
2013,17.03
2013,22.36
2013,20.04
2013,11.65
2013,8.59
2013,8.78
2013,12.4
2013,16.47
2013,18.89
2013,21.24
2013,20.57
2013,21.53
2013,20.23
2013,16.84
2013,10.76
2013,13.46
2013,17.64
2013,20.33
2013,22.01
2013,23.6
2013,20.32
2013,12.09
2013,16.52
2013,17.55
2013,21.28
2013,23.3
2013,23.79
2013,24.79
2013,18.27
2013,12.49
2013,13.37
2013,17.34
2013,19.81
2013,21.94
2013,14.87
2013,17.34
2013,22.48
2013,22.55
2013,21.69
2013,21.23
2013,21.02
2013,23.8
2013,19.26
2013,12.7
2013,17.15
2013,15.71
2013,18.69
2013,22.3
2013,22.44
2013,22.02
2013,22.93
2013,22.03
2013,20.9
2013,20.23
2013,21.8
2013,22.18
2013,24.57
2013,26.23
2013,26.71
2013,26.68
2013,26.99
2013,25.94
2013,26.77
2013,26.74
2013,26.11
2013,24.78
2013,26.19
2013,27.17
2013,27
2013,26.28
2013,27.85
2013,29.12
2013,29.12
2013,25.55
2013,26.14
2013,27.38
2013,28.41
2013,28.55
2013,25.15
2013,25.72
2013,26.19
2013,27.99
2013,27.96
2013,28.49
2013,29.3
2013,29.63
2013,29.22
2013,29.83
2013,30.47
2013,28.81
2013,29.1
2013,29.41
2013,29.57
2013,29.71
2013,29.68
2013,30.14
2013,30.81
2013,31.47
2013,31.04
2013,31.46
2013,32.91
2013,31.36
2013,28.01
2013,28.7
2013,29.54
2013,29.75
2013,30.41
2013,30.16
2013,29.02
2013,28.91
2013,30
2013,30.81
2013,30.94
2013,30.66
2013,31.65
2013,28.02
2013,26.56
2013,26.35
2013,25.76
2013,28.09
2013,27.97
2013,27.68
2013,27.8
2013,28.81
2013,29.97
2013,30.19
2013,30.44
2013,30.39
2013,29.67
2013,29.41
2013,30.09
2013,29.6
2013,30.11
2013,31.01
2013,31.1
2013,30.87
2013,31.16
2013,31.7
2013,31.8
2013,31.95
2013,31.33
2013,31.66
2013,29.57
2013,28.82
2013,29.65
2013,31.04
2013,30.13
2013,27.83
2013,28.82
2013,28.01
2013,27.76
2013,28.61
2013,27.18
2013,27.92
2013,28.51
2013,29.41
2013,30.16
2013,27.63
2013,26.02
2013,27.93
2013,29.52
2013,30.21
2013,30.57
2013,29.92
2013,29.73
2013,30.34
2013,30.47
2013,30.25
2013,29.63
2013,29.58
2013,28.37
2013,26.93
2013,26.85
2013,27.71
2013,28.21
2013,29.02
2013,29.23
2013,28.07
2013,28.4
2013,28.87
2013,27.89
2013,28.05
2013,27.64
2013,26.46
2013,22.15
2013,21.6
2013,23.72
2013,26.39
2013,26.45
2013,25.58
2013,26.92
2013,27.09
2013,25.17
2013,25.14
2013,25.88
2013,26.09
2013,26.18
2013,26.37
2013,26.4
2013,18.26
2013,18.03
2013,18.87
2013,20.37
2013,22.52
2013,25.19
2013,25.99
2013,23.54
2013,24.21
2013,25.28
2013,20.18
2013,17.73
2013,17.37
2013,14.61
2013,14.42
2013,18.29
2013,17.24
2013,18.32
2013,18.93
2013,17.51
2013,18.43
2013,20.02
2013,21.24
2013,22.85
2013,23.66
2013,22.55
2013,17.77
2013,14.64
2013,12.8
2013,18.05
2013,21.6
2013,19.3
2013,11.36
2013,11.76
2013,13.92
2013,14.86
2013,14.7
2013,13.32
2013,6.34
2013,7.49
2013,16.15
2013,20.7
2013,23.79
2013,20.15
2013,14.62
2013,15.52
2013,22.02
2013,13.46
2013,7.64
2013,6.13
2013,4.78
2013,3.89
2013,3.09
2013,4.83
2013,6.4
2013,11.05
2013,14.97
2013,17.06
2013,17.74
2013,20.09
2013,12.81
2013,2.68
2013,1.1
2013,4.49
2013,5.31
2013,2.48
2013,5.61
2013,5.6
2013,8.28
2013,7.71
2013,5.27
2013,7.44
2013,9.6
2013,10.39
2013,17.47
2013,20.93
2013,18.77
2013,9.84
2013,3.8
2013,4.26
2013,7.93
2013,10.33
2013,8.45
2013,8.32
2013,9.59
2013,3.84
2013,4.84
2014,9.9
2014,4.17
2014,3.02
2014,11.46
2014,8.65
2014,-2.17
2014,0.26
2014,9.28
2014,15.06
2014,16.39
2014,13.83
2014,12.68
2014,14.23
2014,10.5
2014,7.48
2014,9.58
2014,8.28
2014,9.35
2014,10.95
2014,13
2014,8.27
2014,8.4
2014,7
2014,0.34
2014,4
2014,10.52
2014,10
2014,1.79
2014,-0.12
2014,6.73
2014,15.92
2014,18.02
2014,9.65
2014,6.4
2014,7.6
2014,4.71
2014,1.59
2014,1.89
2014,6.36
2014,10.33
2014,9.43
2014,2.32
2014,3.55
2014,7.62
2014,12.58
2014,10.82
2014,16.28
2014,19.03
2014,18.8
2014,18.78
2014,19.35
2014,11.4
2014,13.86
2014,18.6
2014,16.8
2014,18.97
2014,7.29
2014,5.96
2014,13.67
2014,19.62
2014,16.53
2014,0.48
2014,0.7
2014,4.54
2014,8.72
2014,9.88
2014,14.4
2014,9.36
2014,14.15
2014,16.71
2014,12.11
2014,10.32
2014,15.04
2014,17.85
2014,14.4
2014,9.21
2014,14.46
2014,15.66
2014,15.7
2014,17.26
2014,20.35
2014,15.83
2014,13.96
2014,13.1
2014,13.7
2014,19.64
2014,22.08
2014,16.7
2014,14.91
2014,18.07
2014,21.33
2014,22.05
2014,22.43
2014,17.55
2014,15.42
2014,15.9
2014,14.78
2014,14.74
2014,16.55
2014,18.91
2014,20.55
2014,21.59
2014,22.29
2014,15.73
2014,10.28
2014,12.51
2014,16.4
2014,18.21
2014,19.43
2014,20.76
2014,22.07
2014,23.31
2014,23.09
2014,24.21
2014,24.04
2014,24.39
2014,26.45
2014,25.67
2014,22.11
2014,17.16
2014,17.2
2014,18.89
2014,21.74
2014,22.49
2014,22.47
2014,23.39
2014,24.35
2014,24.07
2014,25.29
2014,25.78
2014,27.05
2014,25.67
2014,18.84
2014,16.22
2014,17.64
2014,19.64
2014,21.5
2014,23.18
2014,23.79
2014,25.03
2014,25.13
2014,25.3
2014,24.94
2014,25.85
2014,26.17
2014,23.98
2014,23.84
2014,24.01
2014,24.61
2014,26.09
2014,25.54
2014,25.7
2014,26.44
2014,26.56
2014,26.63
2014,27.39
2014,27.86
2014,28.14
2014,28.07
2014,27.28
2014,25.99
2014,27.24
2014,28
2014,27.74
2014,27.54
2014,28.23
2014,28.25
2014,28.47
2014,28.15
2014,28.57
2014,28.39
2014,28.04
2014,27.03
2014,27.99
2014,27.06
2014,25.07
2014,24.89
2014,26.67
2014,27.92
2014,27.78
2014,27.73
2014,27.68
2014,28.2
2014,27.91
2014,26.13
2014,26.68
2014,27.15
2014,27.99
2014,27.6
2014,28.5
2014,28.44
2014,29.02
2014,28.92
2014,29.31
2014,28.57
2014,27.21
2014,28.19
2014,27.22
2014,26.88
2014,26.26
2014,28.39
2014,29.92
2014,29.94
2014,29.76
2014,29.42
2014,29.57
2014,30.04
2014,30.46
2014,30.71
2014,29.34
2014,29.06
2014,28.55
2014,27.5
2014,26.1
2014,26.91
2014,28.19
2014,29.06
2014,29.36
2014,30.08
2014,30.05
2014,29.5
2014,28.97
2014,29.77
2014,29.74
2014,28
2014,28.91
2014,30.19
2014,30.59
2014,29.42
2014,28.91
2014,28.28
2014,28.12
2014,29.07
2014,29.32
2014,29.2
2014,30.01
2014,30.28
2014,28.47
2014,29.06
2014,28.53
2014,27.28
2014,27.56
2014,26.36
2014,28.02
2014,28.25
2014,28.38
2014,28.08
2014,28.28
2014,28.4
2014,26.92
2014,27.97
2014,28.67
2014,29.41
2014,29.76
2014,27.46
2014,23.36
2014,23.91
2014,27.12
2014,27.15
2014,26.46
2014,25.26
2014,24.36
2014,25.65
2014,26.44
2014,25.82
2014,21.3
2014,21.58
2014,22.27
2014,23.21
2014,23.23
2014,24.69
2014,25.59
2014,26.14
2014,27.25
2014,27.21
2014,22.24
2014,17.94
2014,20.54
2014,23.88
2014,25.54
2014,25.81
2014,25.49
2014,26.29
2014,23.69
2014,22.84
2014,22.06
2014,16.85
2014,19.4
2014,19.77
2014,21.44
2014,22.89
2014,21.23
2014,20.37
2014,20.29
2014,21.1
2014,19.03
2014,19.33
2014,21.33
2014,20.49
2014,22.47
2014,22.59
2014,22.46
2014,19.33
2014,17.99
2014,12.14
2014,13.56
2014,20.81
2014,21.94
2014,21.33
2014,16.44
2014,14.09
2014,15.63
2014,13.61
2014,17.25
2014,14.98
2014,8.66
2014,4.36
2014,4.14
2014,9.01
2014,11.97
2014,4.06
2014,5.47
2014,10.26
2014,15.1
2014,18.04
2014,18.04
2014,19.02
2014,10.99
2014,10.14
2014,11.35
2014,10.32
2014,12.66
2014,17.54
2014,18.93
2014,13.63
2014,9.8
2014,13.81
2014,16.18
2014,20.09
2014,17.48
2014,12.78
2014,11.11
2014,12.28
2014,12.24
2014,15.66
2014,16.17
2014,16.6
2014,19.15
2014,18.72
2014,10.5
2014,11.25
2014,15.92
2014,11.97
2014,11.3
2014,11.46
2014,15.01
2014,10.48
2014,6.59
2014,9.23
2014,17.28
2014,15.27
2014,4.97
2014,6.93
2014,8.44
2014,4.98
2015,5.63
2015,9.21
2015,9.58
2015,5.3
2015,3.42
2015,8.2
2015,8.2
2015,1.49
2015,2.59
2015,2.95
2015,5.61
2015,6.95
2015,6.4
2015,5.19
2015,5.76
2015,7.78
2015,9.12
2015,10.32
2015,10.83
2015,13.94
2015,14.26
2015,9.87
2015,5.07
2015,6.26
2015,9.39
2015,10
2015,14.62
2015,14.31
2015,16.17
2015,10.78
2015,11.36
2015,16.4
2015,4.41
2015,5.23
2015,10.74
2015,7.66
2015,8.35
2015,11.87
2015,16.72
2015,16.2
2015,13.91
2015,14.76
2015,11.77
2015,10.65
2015,14.54
2015,15.87
2015,10.44
2015,4.33
2015,8.11
2015,9.99
2015,16.79
2015,19.59
2015,16.25
2015,4.7
2015,3.8
2015,4.89
2015,5.07
2015,4.46
2015,7.48
2015,13.6
2015,11.82
2015,18.02
2015,18.86
2015,3.85
2015,4.72
2015,8.43
2015,10.05
2015,14.19
2015,11.9
2015,12.77
2015,14.69
2015,15.75
2015,16.38
2015,15.75
2015,18.57
2015,19.68
2015,19.95
2015,20.52
2015,21.21
2015,19.15
2015,17.77
2015,17.66
2015,18.26
2015,18.73
2015,15.78
2015,14.63
2015,17.03
2015,19.14
2015,20.93
2015,20.9
2015,21.22
2015,22.55
2015,23.49
2015,16.74
2015,18.26
2015,21.97
2015,22.72
2015,23.13
2015,23.95
2015,20.35
2015,19.06
2015,21.84
2015,23.49
2015,21.19
2015,20.49
2015,21.5
2015,22.64
2015,22.41
2015,22.24
2015,16.49
2015,19
2015,21.63
2015,24.01
2015,24.21
2015,24.85
2015,23.03
2015,23.64
2015,17.42
2015,16.05
2015,19.22
2015,20.55
2015,20.1
2015,20.54
2015,21.55
2015,22.89
2015,24.06
2015,24.78
2015,25.4
2015,25.76
2015,25.54
2015,24.41
2015,23.11
2015,22.9
2015,24.93
2015,24.01
2015,25.44
2015,25.25
2015,24.52
2015,25
2015,26.01
2015,24.24
2015,22.86
2015,24.63
2015,23.92
2015,24.72
2015,25.14
2015,24.51
2015,25.47
2015,25.18
2015,25.42
2015,23.78
2015,24.21
2015,25.8
2015,25.48
2015,25.71
2015,26.26
2015,26.72
2015,26.47
2015,26.56
2015,26.95
2015,27.21
2015,27.14
2015,27.51
2015,26.27
2015,26.64
2015,26.63
2015,25.44
2015,25.93
2015,26.23
2015,26.38
2015,26.25
2015,26.22
2015,26.17
2015,26.59
2015,27.11
2015,27.35
2015,27.36
2015,26.91
2015,26.38
2015,26.49
2015,26.3
2015,25.68
2015,26.78
2015,27.33
2015,26.81
2015,27.12
2015,27.19
2015,27.42
2015,27.41
2015,27.26
2015,27.51
2015,27.77
2015,27.92
2015,27.77
2015,27.46
2015,27.6
2015,28.08
2015,28.26
2015,28.43
2015,28.23
2015,28.14
2015,28.37
2015,28.34
2015,28.29
2015,28.47
2015,28.82
2015,29.13
2015,29.33
2015,29.43
2015,30
2015,30.29
2015,29.95
2015,28.77
2015,29.38
2015,29.58
2015,30
2015,30.67
2015,30.92
2015,31.04
2015,31.04
2015,30.69
2015,31.56
2015,31.19
2015,31.17
2015,31.81
2015,31.03
2015,29.89
2015,28.07
2015,28.08
2015,29.21
2015,28.38
2015,26.75
2015,25.99
2015,27.68
2015,28
2015,29.53
2015,28.86
2015,26.94
2015,26.59
2015,26.84
2015,26.81
2015,26.08
2015,26.32
2015,24.83
2015,25.5
2015,27.23
2015,28.27
2015,28.42
2015,29.04
2015,29.1
2015,28.82
2015,27.83
2015,26.83
2015,25.23
2015,24.32
2015,20.87
2015,22.67
2015,26.84
2015,26.94
2015,27.03
2015,26.64
2015,26.28
2015,26.44
2015,27.1
2015,27.3
2015,25.71
2015,26.23
2015,27.29
2015,26.05
2015,22.85
2015,22.76
2015,25.8
2015,26.27
2015,24.73
2015,21.07
2015,19.96
2015,20.65
2015,21.79
2015,24.69
2015,25.87
2015,25.48
2015,26.02
2015,24.26
2015,24.31
2015,26.92
2015,26.49
2015,23.78
2015,24.05
2015,24.36
2015,21.39
2015,18.83
2015,18.74
2015,22.71
2015,24.52
2015,24.64
2015,25.18
2015,22.99
2015,17.96
2015,17.72
2015,18.91
2015,19.35
2015,19.31
2015,22.04
2015,23.26
2015,18.14
2015,18.56
2015,19.39
2015,21.23
2015,24.05
2015,23.45
2015,18.53
2015,14.91
2015,16.94
2015,19.12
2015,23.89
2015,15.97
2015,13.92
2015,13.95
2015,15.97
2015,20.42
2015,18.44
2015,13.33
2015,15.68
2015,15.2
2015,13.97
2015,6.52
2015,8.67
2015,13.05
2015,18.78
2015,20.67
2015,20.94
2015,11.25
2015,10.66
2015,11.68
2015,11.34
2015,10.47
2015,8.62
2015,7.98
2015,8.88
2015,12.06
2015,13.05
2015,13.41
2015,15.61
2015,18.36
2015,21.07
2015,21.74
2015,15.33
2015,12.38
2015,17.24
2015,14.05
2015,9.27
2015,7.79
2015,8.45
2015,15.62
2015,19.45
2015,18.2
2015,21.11
2015,20.09
2015,22.57
2015,23.29
2015,19.35
2015,5.51
2015,7.23
2015,10.46
2015,9.68
2016,7.53
2016,6.49
2016,8.28
2016,6.96
2016,5.09
2016,9.34
2016,15.41
2016,14.39
2016,9.56
2016,4.04
2016,5.91
2016,9.16
2016,9.78
2016,11.82
2016,12.93
2016,8.42
2016,6.22
2016,8.59
2016,12.12
2016,14.11
2016,14.42
2016,4.9
2016,5.18
2016,10.37
2016,16.8
2016,11.51
2016,7.39
2016,8.17
2016,11.44
2016,14.96
2016,18.33
2016,18.03
2016,15.87
2016,8.44
2016,6.01
2016,6.54
2016,7.84
2016,8.79
2016,8.43
2016,8.06
2016,10.38
2016,14.5
2016,16.91
2016,14.85
2016,17.15
2016,16.89
2016,15.25
2016,13.35
2016,15.53
2016,18.38
2016,18.83
2016,19.14
2016,18.19
2016,15.06
2016,9.64
2016,11.22
2016,10.07
2016,12.71
2016,15.35
2016,18.57
2016,19.1
2016,15.08
2016,19.62
2016,14.83
2016,15.61
2016,16.07
2016,19.09
2016,20.92
2016,20.93
2016,21.99
2016,19.11
2016,18.09
2016,19.27
2016,19.73
2016,22.02
2016,20.48
2016,21.57
2016,21.67
2016,13.92
2016,9.63
2016,9.78
2016,15.2
2016,20.17
2016,15.06
2016,13.35
2016,16.96
2016,19.16
2016,16.63
2016,20.06
2016,22.03
2016,23.01
2016,16.04
2016,13.77
2016,15.8
2016,17.92
2016,18.17
2016,18.28
2016,19.45
2016,18.58
2016,18
2016,20.82
2016,23.41
2016,22.82
2016,20.55
2016,19.82
2016,20.13
2016,21.89
2016,22.64
2016,22.25
2016,22.45
2016,22.51
2016,22.04
2016,20.77
2016,20.76
2016,19.59
2016,23.9
2016,24.35
2016,25.02
2016,24.29
2016,24.92
2016,25.62
2016,24.06
2016,19.13
2016,17.82
2016,19.02
2016,20.19
2016,20.5
2016,20.71
2016,21.26
2016,24.03
2016,24.79
2016,24.71
2016,25.99
2016,25.59
2016,24.69
2016,22.83
2016,21.49
2016,24.2
2016,23.79
2016,21.12
2016,22.68
2016,23.44
2016,24.53
2016,24.8
2016,26.07
2016,26.9
2016,25.99
2016,24.89
2016,25.75
2016,25.26
2016,24.4
2016,24.96
2016,24.74
2016,24.25
2016,24.24
2016,22.38
2016,24.01
2016,25.69
2016,26.77
2016,25.98
2016,26.14
2016,26.62
2016,27.35
2016,26.84
2016,27.33
2016,27.6
2016,28.1
2016,28.28
2016,28.19
2016,27.65
2016,26.68
2016,27.99
2016,28.03
2016,27.53
2016,27
2016,27.22
2016,27.46
2016,28.41
2016,29.03
2016,27.88
2016,27.13
2016,27.86
2016,28.11
2016,27.83
2016,28.37
2016,28.64
2016,28.36
2016,28.09
2016,28.52
2016,28.65
2016,28.75
2016,27.92
2016,28
2016,28.48
2016,28.8
2016,28.62
2016,28.4
2016,28.14
2016,28.3
2016,28.66
2016,28.74
2016,29.34
2016,29.47
2016,29.99
2016,30.05
2016,30.42
2016,29.55
2016,27.77
2016,27.17
2016,27.25
2016,27.89
2016,27.89
2016,27.77
2016,28.49
2016,28.46
2016,29.35
2016,29.25
2016,29.16
2016,29.93
2016,30.21
2016,30.18
2016,30.39
2016,30.53
2016,30.74
2016,30.31
2016,28.14
2016,26.22
2016,26.7
2016,25.79
2016,25.48
2016,26.58
2016,26.92
2016,27.18
2016,26.8
2016,26.44
2016,27.35
2016,27.53
2016,26.89
2016,25.8
2016,25.68
2016,25.93
2016,25.42
2016,26.72
2016,27.82
2016,28.26
2016,27.46
2016,26.99
2016,27.08
2016,27.09
2016,27.64
2016,27.72
2016,27.83
2016,26.64
2016,25.89
2016,26.45
2016,27.03
2016,26.99
2016,27.37
2016,27.38
2016,27.47
2016,28.19
2016,28.17
2016,28.69
2016,28.24
2016,27.31
2016,27.57
2016,27.24
2016,26.21
2016,25.78
2016,24.67
2016,23.52
2016,23.98
2016,21.43
2016,20.35
2016,21.16
2016,22.26
2016,22.71
2016,24.9
2016,26.9
2016,26.25
2016,25.29
2016,23.25
2016,19.53
2016,19.15
2016,23.69
2016,25.94
2016,25.81
2016,25.19
2016,25.68
2016,26.17
2016,26.83
2016,26.96
2016,26.27
2016,23.46
2016,17.84
2016,16.68
2016,19.61
2016,22.57
2016,21.8
2016,22.15
2016,21.98
2016,22.64
2016,23.37
2016,22.6
2016,22.46
2016,23.9
2016,24.75
2016,24.43
2016,23.86
2016,21.02
2016,20.29
2016,21.65
2016,19.2
2016,19.63
2016,16.33
2016,17.12
2016,19.02
2016,15.77
2016,17.81
2016,19.89
2016,19.3
2016,20.99
2016,18.73
2016,10.44
2016,9.33
2016,14.6
2016,20.17
2016,17.55
2016,15.13
2016,16.97
2016,15.93
2016,16.8
2016,21.34
2016,20.04
2016,13.59
2016,10.69
2016,12.25
2016,12.5
2016,9.97
2016,11.02
2016,11.05
2016,12.03
2016,7.89
2016,4.28
2016,6.29
2016,18.37
2016,17.76
2016,17.72
2016,13.59
2016,10.01
2016,16.22
