Year,T
2006,28.23
2006,27.6
2006,27.1
2006,27.29
2006,26.48
2006,25.24
2006,26.06
2006,25.43
2006,26.02
2006,25.69
2006,25.12
2006,26.24
2006,25.95
2006,26.56
2006,26.58
2006,26.95
2006,25.72
2006,23.72
2006,22.5
2006,25.73
2006,27.05
2006,27.31
2006,27.52
2006,25.33
2006,26.14
2006,24.35
2006,22.76
2006,24.04
2006,25.26
2006,25.35
2006,25.06
2006,24.42
2006,24.65
2006,25.9
2006,22.27
2006,18.41
2006,19.2
2006,21.47
2006,22.25
2006,24.49
2006,23.48
2006,18.83
2006,17.83
2006,20.85
2006,25.02
2006,25.49
2006,25.46
2006,25.91
2006,23.17
2006,25.64
2006,17.13
2006,12.78
2006,13.24
2006,18.38
2006,22.59
2006,17.86
2006,15.59
2006,16.77
2006,21.13
2006,20.97
2006,18.46
2006,14.48
2006,14.71
2006,17.79
2006,19.47
2006,19.2
2006,15.92
2006,16.29
2006,18.09
2006,19.42
2006,14.37
2006,14.05
2006,15.67
2006,19.31
2006,17.81
2006,10.77
2006,11.29
2006,11.46
2006,9.24
2006,7.44
2006,8.12
2006,10.84
2006,12.49
2006,13.86
2006,14.88
2006,17.66
2006,19.81
2006,20.5
2006,22.31
2006,22.65
2006,16.89
2006,16.77
2006,12.21
2006,8.74
2006,14.48
2006,13.42
2006,4.57
2006,7.97
2006,12.74
2006,15.38
2006,16.64
2006,19.1
2006,18.82
2006,17.02
2006,15.12
2006,18.55
2006,17.91
2006,17.59
2006,17.19
2006,19.76
2006,20.74
2006,20.55
2006,17.87
2006,20.06
2006,11.25
2006,7.79
2006,12.29
2006,17.61
2006,19.49
2006,20.27
2007,18.65
2007,10.89
2007,16.03
2007,20.07
2007,20.04
2007,21.26
2007,20.88
2007,16.22
2007,9.57
2007,6.86
2007,12.67
2007,16.91
2007,18.03
2007,18
2007,17.89
2007,17.04
2007,10.81
2007,11.01
2007,11.45
2007,9.63
2007,15.76
2007,18.07
2007,11.49
2007,9.13
2007,8.41
2007,7.09
2007,10.58
2007,11.42
2007,3.63
2007,4.05
2007,7.33
2007,15.92
2007,17.1
2007,7.49
2007,6.98
2007,5.94
2007,6.82
2007,10.17
2007,13.44
2007,13.04
2007,9.92
2007,8.07
2007,14.54
2007,16.08
2007,13.01
2007,6.35
2007,4.37
2007,4.29
2007,6.21
2007,5.85
2007,10.56
2007,15.72
2007,15.69
2007,11.7
2007,13.67
2007,18.12
2007,18.19
2007,18.24
2007,15.83
2007,18.87
2007,17.22
2007,14.44
2007,10.9
2007,7.91
2007,10.23
2007,14.78
2007,15.1
2007,16.03
2007,17.22
2007,16.83
2007,18.51
2007,19.64
2007,19.97
2007,20.73
2007,19.99
2007,11.01
2007,10.51
2007,13.41
2007,16.27
2007,18
2007,18.56
2007,19.3
2007,19.74
2007,20.77
2007,20.94
2007,21.39
2007,20.9
2007,20.5
2007,19.36
2007,20.53
2007,22.04
2007,23.64
2007,24.22
2007,24.19
2007,19.32
2007,14.81
2007,10.52
2007,10.55
2007,10.17
2007,14.66
2007,21.98
2007,23.62
2007,20.68
2007,23.19
2007,18.27
2007,14.86
2007,18.98
2007,20.11
2007,19.84
2007,17.9
2007,18.17
2007,19.31
2007,20.27
2007,21.88
2007,24.62
2007,24.81
2007,25.16
2007,23.54
2007,23.93
2007,24.45
2007,24.86
2007,24.99
2007,25.14
2007,25.15
2007,24.8
2007,23.45
2007,18.76
2007,21.24
2007,22.45
2007,23.05
2007,24.3
2007,24.3
2007,24.2
2007,23.54
2007,23.08
2007,24.52
2007,24.87
2007,23.06
2007,21.46
2007,21.75
2007,23.07
2007,23.34
2007,24.06
2007,23.62
2007,22.77
2007,23.23
2007,23.96
2007,23.88
2007,24.86
2007,24.31
2007,25
2007,23.67
2007,22.33
2007,23.7
2007,25.03
2007,24.99
2007,25.82
2007,26.42
2007,26.9
2007,28.72
2007,30.13
2007,28.03
2007,24.31
2007,22.44
2007,23.48
2007,24.71
2007,25.13
2007,26.46
2007,27.21
2007,25.94
2007,25.24
2007,25.85
2007,26.61
2007,27.78
2007,28.32
2007,27.06
2007,26.79
2007,27.25
2007,27.48
2007,26.76
2007,28.19
2007,27.7
2007,25.82
2007,24.9
2007,25.18
2007,26.78
2007,28.07
2007,29.35
2007,28.86
2007,29.61
2007,30.08
2007,29.56
2007,28.8
2007,28.1
2007,26.65
2007,25.87
2007,27.04
2007,28.13
2007,29.07
2007,29.49
2007,28.85
2007,26.73
2007,24.61
2007,24.48
2007,24.29
2007,27.01
2007,26.91
2007,26.53
2007,27.04
2007,27.79
2007,27.06
2007,26.96
2007,26.61
2007,25.12
2007,25.77
2007,26.95
2007,29.02
2007,29.38
2007,29.7
2007,29.39
2007,28.87
2007,28.54
2007,28.43
2007,28.39
2007,29.03
2007,29.66
2007,28.76
2007,28.1
2007,27.93
2007,27.5
2007,27.66
2007,28.87
2007,28.46
2007,28.34
2007,27.5
2007,27.46
2007,27.19
2007,27.17
2007,27.04
2007,27.77
2007,27.26
2007,28.39
2007,27.06
2007,26.79
2007,26.9
2007,26.4
2007,25.79
2007,25.98
2007,26.25
2007,26.52
2007,25.58
2007,26.68
2007,27.09
2007,25.76
2007,26.44
2007,27.11
2007,27.56
2007,27.51
2007,26.95
2007,24.11
2007,24.04
2007,22.8
2007,25.48
2007,26.14
2007,25.39
2007,26.01
2007,26
2007,25.09
2007,25.57
2007,25.82
2007,26.17
2007,24.77
2007,23.27
2007,24.15
2007,23.98
2007,25.95
2007,25.39
2007,25.2
2007,25.07
2007,25.06
2007,24.12
2007,24.72
2007,24.97
2007,20.33
2007,17.81
2007,20.13
2007,20.94
2007,22.51
2007,23.18
2007,23.23
2007,24.96
2007,24.67
2007,21.13
2007,21.2
2007,24.64
2007,25.63
2007,20.95
2007,18.93
2007,19.5
2007,19.42
2007,18.01
2007,17.38
2007,20.02
2007,21.48
2007,21.81
2007,17.69
2007,13.73
2007,13.37
2007,14.11
2007,15.72
2007,9.26
2007,9.86
2007,10.64
2007,12.7
2007,13.9
2007,15.07
2007,17.65
2007,17.47
2007,15.35
2007,8.85
2007,10.45
2007,13.63
2007,15.26
2007,17.1
2007,17.87
2007,18.17
2007,11.89
2007,14.67
2007,18.96
2007,21.02
2007,17.18
2007,16.11
2007,19.44
2007,17.28
2007,15.14
2007,19.53
2007,17.47
2007,9.56
2007,10.88
2007,12.48
2007,14.85
2007,17.31
2007,18.07
2007,18.99
2007,19.43
2007,19.84
2007,19.31
2007,18.63
2007,20.67
2007,14.71
2007,4.45
2007,7.43
2007,13.63
2007,15.28
2007,15.87
2007,13.49
2007,17.81
2007,10.1
2007,12.08
2007,9.01
2007,13.03
2007,18.83
2007,19.52
2007,19.62
2007,15.55
2008,12.56
2008,2.03
2008,-0.02
2008,4.91
2008,11.08
2008,14.95
2008,15.49
2008,17.33
2008,17.46
2008,18.12
2008,18.42
2008,17.74
2008,16.55
2008,8.86
2008,8.01
2008,11.26
2008,18.06
2008,10.62
2008,9.66
2008,4.03
2008,6.95
2008,13.7
2008,15.12
2008,12.21
2008,5.59
2008,8.96
2008,8.78
2008,7.7
2008,10.78
2008,13.4
2008,13.68
2008,14.54
2008,10.12
2008,14.74
2008,17.55
2008,19.3
2008,19.96
2008,17.56
2008,13.46
2008,13.86
2008,12.18
2008,11.46
2008,16.88
2008,14.92
2008,5.92
2008,11.76
2008,14.55
2008,18.46
2008,17.46
2008,10.14
2008,11.42
2008,15.16
2008,19.84
2008,19.82
2008,15.16
2008,14.42
2008,17.35
2008,7.34
2008,4.4
2008,8.94
2008,13.11
2008,14.68
2008,17.87
2008,20.1
2008,13.89
2008,14.23
2008,19.06
2008,11.14
2008,7.83
2008,12.19
2008,15.98
2008,13.96
2008,13.43
2008,13.84
2008,20.75
2008,19.24
2008,16.93
2008,18.57
2008,21.05
2008,15.98
2008,14.29
2008,16.51
2008,15.97
2008,10.85
2008,8.52
2008,14.16
2008,16.71
2008,18.78
2008,20.08
2008,17.79
2008,17.8
2008,21.87
2008,23.03
2008,22.19
2008,23.75
2008,21.95
2008,21.24
2008,19.53
2008,17.58
2008,18.57
2008,19.42
2008,22.21
2008,22.99
2008,16.56
2008,12.55
2008,10.6
2008,12.61
2008,15.48
2008,18.03
2008,20.89
2008,20.49
2008,21.03
2008,19.97
2008,20.09
2008,21.51
2008,22.13
2008,22.17
2008,22.97
2008,22.62
2008,18.68
2008,17.49
2008,19.96
2008,21.27
2008,23.17
2008,24.45
2008,24.4
2008,23.01
2008,23.8
2008,25.78
2008,27.31
2008,27.81
2008,26.79
2008,21.55
2008,20.48
2008,22.5
2008,24.3
2008,24.13
2008,24.13
2008,23.87
2008,25.89
2008,25.88
2008,25.99
2008,25.48
2008,24.47
2008,26.48
2008,24.15
2008,23.46
2008,23.98
2008,25.57
2008,25.01
2008,25.83
2008,28.16
2008,29.34
2008,29.03
2008,28.06
2008,30.03
2008,29.91
2008,28.89
